3, 3660, Note_on_c, 40
3, 3690, Note_off_c, 40
3, 3690, Note_on_c, 42
3, 3720, Note_off_c, 42
3, 3720, Note_on_c, 45
3, 3750, Note_off_c, 45
3, 3780, Note_on_c, 47
3, 4080, Note_off_c, 47
3, 4140, Note_on_c, 50
3, 4170, Note_off_c, 50
3, 4170, Note_on_c, 49
3, 4200, Note_off_c, 49
3, 4200, Note_on_c, 47
3, 4260, Note_off_c, 47
3, 4320, Note_on_c, 50
3, 4350, Note_off_c, 50
3, 4350, Note_on_c, 49
3, 4380, Note_off_c, 49
3, 4380, Note_on_c, 45
3, 4440, Note_off_c, 45
3, 4500, Note_on_c, 50
3, 4560, Note_off_c, 50
3, 4560, Note_on_c, 50
3, 4590, Note_off_c, 50
3, 4590, Note_on_c, 49
3, 4620, Note_off_c, 49
3, 4620, Note_on_c, 47
3, 5040, Note_off_c, 47
3, 5100, Note_on_c, 54
3, 5130, Note_off_c, 54
3, 5130, Note_on_c, 52
3, 5160, Note_off_c, 52
3, 5160, Note_on_c, 50
3, 5190, Note_off_c, 50
3, 5190, Note_on_c, 52
3, 5220, Note_off_c, 52
3, 5220, Note_on_c, 50
3, 5250, Note_off_c, 50
3, 5280, Note_on_c, 50
3, 5300, Note_off_c, 50
3, 5300, Note_on_c, 49
3, 5320, Note_off_c, 49
3, 5320, Note_on_c, 43
3, 5340, Note_off_c, 43
3, 5340, Note_on_c, 45
3, 5370, Note_off_c, 45
3, 5370, Note_on_c, 49
3, 5400, Note_off_c, 49
3, 5400, Note_on_c, 47
3, 5430, Note_off_c, 47
3, 5430, Note_on_c, 43
3, 5460, Note_off_c, 43
3, 5460, Note_on_c, 45
3, 5520, Note_off_c, 45
3, 5520, Note_on_c, 47
3, 5880, Note_off_c, 47
3, 5880, Note_on_c, 47
3, 5940, Note_off_c, 47
3, 5940, Note_on_c, 49
3, 5970, Note_off_c, 49
3, 5970, Note_on_c, 50
3, 6000, Note_off_c, 50
3, 6000, Note_on_c, 49
3, 6240, Note_off_c, 49
3, 6240, Note_on_c, 47
3, 6300, Note_off_c, 47
3, 6300, Note_on_c, 49
3, 6360, Note_off_c, 49
3, 6360, Note_on_c, 50
3, 6390, Note_off_c, 50
3, 6390, Note_on_c, 49
3, 6420, Note_off_c, 49
3, 6420, Note_on_c, 45
3, 6480, Note_off_c, 45
3, 6480, Note_on_c, 47
3, 6960, Note_off_c, 47
3, 7494, Note_off_c, 54
3, 7496, Note_off_c, 59
3, 7498, Note_off_c, 62
3, 7499, Note_off_c, 54
3, 7500, Note_off_c, 62
3, 7500, Note_on_c, 66
3, 7501, Note_off_c, 59
3, 7560, Note_off_c, 66
3, 7560, Note_on_c, 71
3, 7620, Note_off_c, 71
3, 7680, Note_on_c, 69
3, 7710, Note_off_c, 69
3, 7710, Note_on_c, 67
3, 7740, Note_off_c, 67
3, 7740, Note_on_c, 66
3, 7770, Note_off_c, 66
3, 7770, Note_on_c, 67
3, 7800, Note_off_c, 67
3, 7800, Note_on_c, 62
3, 8160, Note_off_c, 62
3, 8220, Note_on_c, 50
3, 8250, Note_off_c, 50
3, 8250, Note_on_c, 49
3, 8280, Note_off_c, 49
3, 8280, Note_on_c, 50
3, 8340, Note_off_c, 50
3, 8400, Note_on_c, 52
3, 8430, Note_off_c, 52
3, 8430, Note_on_c, 50
3, 8460, Note_off_c, 50
3, 8460, Note_on_c, 52
3, 8520, Note_off_c, 52
3, 8580, Note_on_c, 54
3, 8610, Note_off_c, 54
3, 8610, Note_on_c, 52
3, 8640, Note_off_c, 52
3, 8640, Note_on_c, 54
3, 8700, Note_off_c, 54
3, 8760, Note_on_c, 55
3, 8820, Note_off_c, 55
3, 8820, Note_on_c, 55
3, 8880, Note_off_c, 55
3, 8880, Note_on_c, 54
3, 9150, Note_off_c, 54
3, 9180, Note_on_c, 47
3, 9210, Note_off_c, 47
3, 9210, Note_on_c, 50
3, 9240, Note_off_c, 50
3, 9240, Note_on_c, 54
3, 9270, Note_off_c, 54
3, 9270, Note_on_c, 55
3, 9300, Note_off_c, 55
3, 9300, Note_on_c, 57
3, 9330, Note_off_c, 57
3, 9360, Note_on_c, 47
3, 9390, Note_off_c, 47
3, 9390, Note_on_c, 50
3, 9420, Note_off_c, 50
3, 9420, Note_on_c, 54
3, 9450, Note_off_c, 54
3, 9450, Note_on_c, 55
3, 9480, Note_off_c, 55
3, 9480, Note_on_c, 59
3, 9510, Note_off_c, 59
3, 9540, Note_on_c, 47
3, 9570, Note_off_c, 47
3, 9570, Note_on_c, 50
3, 9600, Note_off_c, 50
3, 9600, Note_on_c, 54
3, 9630, Note_off_c, 54
3, 9630, Note_on_c, 59
3, 9660, Note_off_c, 59
3, 9660, Note_on_c, 61
3, 9715, Note_off_c, 61
3, 9720, Note_off_c, 61
3, 9720, Note_off_c, 73
3, 9720, Note_on_c, 62
3, 9775, Note_off_c, 62
3, 9780, Note_off_c, 62
3, 9780, Note_off_c, 74
