1, 0, Note_off_c, 60
1, 0, Note_off_c, 80
1, 0, Note_off_c, 73
1, 0, Note_off_c, 68
1, 0, Note_off_c, 66
1, 0, Note_off_c, 64
1, 4, Note_on_c, 56
1, 4, Note_on_c, 61
1, 4, Note_on_c, 66
1, 4, Note_on_c, 56
1, 4, Note_on_c, 61
1, 4, Note_on_c, 66
1, 4, Note_on_c, 78
1, 4, Note_on_c, 32
1, 4, Note_on_c, 78
1, 4, Note_on_c, 48
1, 240, Note_off_c, 78
1, 240, Note_off_c, 32
1, 240, Note_off_c, 78
1, 240, Note_off_c, 66
1, 240, Note_off_c, 61
1, 240, Note_off_c, 56
1, 240, Note_off_c, 66
1, 240, Note_off_c, 61
1, 240, Note_off_c, 56
1, 244, Note_on_c, 56
1, 244, Note_on_c, 61
1, 244, Note_on_c, 64
1, 244, Note_on_c, 56
1, 244, Note_on_c, 61
1, 244, Note_on_c, 64
1, 244, Note_on_c, 76
1, 244, Note_on_c, 76
1, 480, Note_off_c, 76
1, 480, Note_off_c, 76
1, 480, Note_off_c, 64
1, 480, Note_off_c, 61
1, 480, Note_off_c, 56
1, 480, Note_off_c, 64
1, 480, Note_off_c, 61
1, 480, Note_off_c, 56
1, 484, Note_on_c, 56
1, 484, Note_on_c, 61
1, 484, Note_on_c, 64
1, 484, Note_on_c, 56
1, 484, Note_on_c, 61
1, 484, Note_on_c, 64
1, 484, Note_on_c, 76
1, 484, Note_on_c, 32
1, 484, Note_on_c, 76
1, 720, Note_off_c, 76
1, 720, Note_off_c, 32
1, 720, Note_off_c, 76
1, 720, Note_off_c, 64
1, 720, Note_off_c, 61
1, 720, Note_off_c, 56
1, 720, Note_off_c, 64
1, 720, Note_off_c, 61
1, 720, Note_off_c, 56
1, 960, Note_off_c, 48
1, 964, Note_on_c, 56
1, 964, Note_on_c, 59
1, 964, Note_on_c, 64
1, 964, Note_on_c, 56
1, 964, Note_on_c, 59
1, 964, Note_on_c, 64
1, 964, Note_on_c, 76
1, 964, Note_on_c, 32
1, 964, Note_on_c, 76
1, 1200, Note_off_c, 76
1, 1200, Note_off_c, 32
1, 1200, Note_off_c, 76
1, 1200, Note_off_c, 64
1, 1200, Note_off_c, 59
1, 1200, Note_off_c, 56
1, 1200, Note_off_c, 64
1, 1200, Note_off_c, 59
1, 1200, Note_off_c, 56
1, 1204, Note_on_c, 56
1, 1204, Note_on_c, 59
1, 1204, Note_on_c, 64
1, 1204, Note_on_c, 56
1, 1204, Note_on_c, 59
1, 1204, Note_on_c, 64
1, 1204, Note_on_c, 76
1, 1204, Note_on_c, 76
1, 1440, Note_off_c, 76
1, 1440, Note_off_c, 76
1, 1440, Note_off_c, 64
1, 1440, Note_off_c, 59
1, 1440, Note_off_c, 56
1, 1440, Note_off_c, 64
1, 1440, Note_off_c, 59
1, 1440, Note_off_c, 56
1, 1444, Note_on_c, 56
1, 1444, Note_on_c, 59
